matlab_id,trial,GroupCount,mean_opt_choice
7,22,100,0.66
7,23,100,0.72
7,24,100,0.69
7,25,100,0.6
7,26,100,0.65
7,27,100,0.59
7,28,100,0.74
7,29,100,0.76
7,30,100,0.66
7,31,100,0.74
7,32,100,0.72
7,33,100,0.64
7,34,100,0.6
7,35,100,0.61
7,36,100,0.69
7,37,100,0.69
7,38,100,0.72
7,39,100,0.67
7,40,100,0.64
7,41,100,0.66
7,42,100,0.73
7,43,100,0.68
7,44,100,0.78
7,45,100,0.75
7,46,100,0.8
7,47,100,0.72
7,48,100,0.74
7,49,100,0.72
7,50,100,0.77
7,51,100,0.75
7,52,100,0.73
7,53,100,0.79
7,54,100,0.78
7,55,100,0.74
7,56,100,0.8
7,57,100,0.7
7,58,100,0.76
7,59,100,0.71
7,60,100,0.78
7,61,100,0.76
7,62,100,0.79
7,63,100,0.78
7,64,100,0.76
7,65,100,0.82
7,66,100,0.82
7,67,100,0.73
7,68,100,0.74
7,69,100,0.8
7,70,100,0.77
7,71,100,0.86
7,72,100,0.83
7,73,100,0.83
7,74,100,0.79
7,75,100,0.77
7,76,100,0.79
7,77,100,0.82
7,78,100,0.85
7,79,100,0.82
7,80,100,0.77
7,81,100,0.79
7,82,100,0.82
7,83,100,0.87
7,84,100,0.86
7,85,100,0.83
7,86,100,0.88
7,87,100,0.91
7,88,100,0.86
7,89,100,0.88
7,90,100,0.82
7,91,100,0.94
7,92,100,0.89
7,93,100,0.88
7,94,100,0.88
7,95,100,0.85
7,96,100,0.91
7,97,100,0.91
7,98,100,0.85
7,99,100,0.83
7,100,100,0.87
7,101,100,0.49
7,102,100,0.47
7,103,100,0.51
7,104,100,0.5
7,105,100,0.58
7,106,100,0.51
7,107,100,0.64
7,108,100,0.59
7,109,100,0.53
7,110,100,0.48
7,111,100,0.52
7,112,100,0.54
7,113,100,0.52
7,114,100,0.54
7,115,100,0.68
7,116,100,0.61
7,117,100,0.62
7,118,100,0.61
7,119,100,0.63
7,120,100,0.63
7,121,100,0.65
7,122,100,0.65
7,123,100,0.61
7,124,100,0.61
7,125,100,0.61
7,126,100,0.62
7,127,100,0.58
7,128,100,0.65
7,129,100,0.57
7,130,100,0.67
7,131,100,0.56
7,132,100,0.61
7,133,100,0.63
7,134,100,0.57
7,135,100,0.66
7,136,100,0.61
7,137,100,0.68
7,138,100,0.71
7,139,100,0.62
7,140,100,0.64
7,141,100,0.67
7,142,100,0.72
7,143,100,0.69
7,144,100,0.7
7,145,100,0.62
7,146,100,0.67
7,147,100,0.67
7,148,100,0.66
7,149,100,0.63
7,150,100,0.65
7,151,100,0.71
7,152,100,0.71
7,153,100,0.63
7,154,100,0.71
7,155,100,0.64
7,156,100,0.67
7,157,100,0.7
7,158,100,0.66
7,159,100,0.66
7,160,100,0.62
7,161,100,0.67
7,162,100,0.61
7,163,100,0.68
7,164,100,0.69
7,165,100,0.64
7,166,100,0.66
7,167,100,0.64
7,168,100,0.71
7,169,100,0.63
7,170,100,0.7
7,171,100,0.62
7,172,100,0.68
7,173,100,0.65
7,174,100,0.72
7,175,100,0.7
7,176,100,0.67
7,177,100,0.74
7,178,100,0.75
7,179,100,0.71
7,180,100,0.64
7,181,100,0.69
7,182,100,0.69
7,183,100,0.65
7,184,100,0.68
7,185,100,0.69
7,186,100,0.73
7,187,100,0.71
7,188,100,0.64
7,189,100,0.65
7,190,100,0.63
7,191,100,0.68
7,192,100,0.65
7,193,100,0.68
7,194,100,0.73
7,195,100,0.72
7,196,100,0.7
7,197,100,0.7
7,198,100,0.7
7,199,100,0.64
7,200,100,0.62
8,1,100,0.45
8,2,100,0.48
8,3,100,0.54
8,4,100,0.54
8,5,100,0.5
8,6,100,0.58
8,7,100,0.53
8,8,100,0.51
8,9,100,0.57
8,10,100,0.57
8,11,100,0.58
8,12,100,0.5
8,13,100,0.63
8,14,100,0.53
8,15,100,0.56
8,16,100,0.65
8,17,100,0.62
8,18,100,0.63
8,19,100,0.63
8,20,100,0.66
8,21,100,0.57
8,22,100,0.64
8,23,100,0.61
8,24,100,0.65
8,25,100,0.6
8,26,100,0.63
8,27,100,0.58
8,28,100,0.51
8,29,100,0.63
8,30,100,0.58
8,31,100,0.66
8,32,100,0.57
8,33,100,0.59
8,34,100,0.68
8,35,100,0.72
8,36,100,0.65
8,37,100,0.63
8,38,100,0.75
8,39,100,0.6
8,40,100,0.7
8,41,100,0.73
8,42,100,0.68
8,43,100,0.67
8,44,100,0.64
8,45,100,0.66
8,46,100,0.64
8,47,100,0.67
8,48,100,0.66
8,49,100,0.72
8,50,100,0.69
8,51,100,0.65
8,52,100,0.64
8,53,100,0.64
8,54,100,0.69
8,55,100,0.63
8,56,100,0.73
8,57,100,0.74
8,58,100,0.7
8,59,100,0.61
8,60,100,0.69
8,61,100,0.65
8,62,100,0.75
8,63,100,0.73
8,64,100,0.7
8,65,100,0.7
8,66,100,0.74
8,67,100,0.71
8,68,100,0.75
8,69,100,0.71
8,70,100,0.73
8,71,100,0.69
8,72,100,0.71
8,73,100,0.79
8,74,100,0.77
8,75,100,0.75
8,76,100,0.82
8,77,100,0.75
8,78,100,0.79
8,79,100,0.72
8,80,100,0.75
8,81,100,0.7
8,82,100,0.73
8,83,100,0.74
8,84,100,0.63
8,85,100,0.7
8,86,100,0.73
8,87,100,0.83
8,88,100,0.71
8,89,100,0.67
8,90,100,0.73
8,91,100,0.72
8,92,100,0.77
8,93,100,0.72
8,94,100,0.74
8,95,100,0.68
8,96,100,0.76
8,97,100,0.79
8,98,100,0.67
8,99,100,0.74
8,100,100,0.73
8,101,100,0.49
8,102,100,0.55
8,103,100,0.41
8,104,100,0.48
8,105,100,0.54
8,106,100,0.51
8,107,100,0.5
8,108,100,0.61
8,109,100,0.56
8,110,100,0.59
8,111,100,0.52
8,112,100,0.46
8,113,100,0.63
8,114,100,0.62
8,115,100,0.53
8,116,100,0.57
8,117,100,0.63
8,118,100,0.55
8,119,100,0.5
8,120,100,0.49
8,121,100,0.67
8,122,100,0.59
8,123,100,0.61
8,124,100,0.57
8,125,100,0.5
8,126,100,0.58
8,127,100,0.52
8,128,100,0.65
8,129,100,0.65
8,130,100,0.57
8,131,100,0.6
8,132,100,0.54
8,133,100,0.57
8,134,100,0.62
8,135,100,0.62
8,136,100,0.59
8,137,100,0.53
8,138,100,0.51
8,139,100,0.55
8,140,100,0.61
8,141,100,0.66
8,142,100,0.58
8,143,100,0.55
8,144,100,0.68
8,145,100,0.66
8,146,100,0.56
8,147,100,0.65
8,148,100,0.54
8,149,100,0.58
8,150,100,0.59
8,151,100,0.6
8,152,100,0.64
8,153,100,0.55
8,154,100,0.63
8,155,100,0.61
8,156,100,0.56
8,157,100,0.62
8,158,100,0.57
8,159,100,0.62
8,160,100,0.5
8,161,100,0.51
8,162,100,0.59
8,163,100,0.65
8,164,100,0.57
8,165,100,0.66
8,166,100,0.56
8,167,100,0.57
8,168,100,0.64
8,169,100,0.6
8,170,100,0.68
8,171,100,0.6
8,172,100,0.53
8,173,100,0.66
8,174,100,0.53
8,175,100,0.55
8,176,100,0.62
8,177,100,0.58
8,178,100,0.63
8,179,100,0.59
8,180,100,0.6
8,181,100,0.47
8,182,100,0.53
8,183,100,0.6
8,184,100,0.5
8,185,100,0.62
8,186,100,0.42
8,187,100,0.54
8,188,100,0.55
8,189,100,0.58
8,190,100,0.59
8,191,100,0.56
8,192,100,0.49
8,193,100,0.5
8,194,100,0.6
8,195,100,0.51
8,196,100,0.59
8,197,100,0.53
8,198,100,0.64
8,199,100,0.52
8,200,100,0.46
9,1,100,0.48
9,2,100,0.48
9,3,100,0.49
9,4,100,0.55
9,5,100,0.41
9,6,100,0.51
9,7,100,0.51
9,8,100,0.57
9,9,100,0.57
9,10,100,0.59
9,11,100,0.61
9,12,100,0.69
9,13,100,0.62
9,14,100,0.66
9,15,100,0.65
9,16,100,0.62
9,17,100,0.64
9,18,100,0.67
9,19,100,0.72
9,20,100,0.72
9,21,100,0.68
9,22,100,0.71
9,23,100,0.66
9,24,100,0.71
9,25,100,0.68
9,26,100,0.73
9,27,100,0.7
9,28,100,0.74
9,29,100,0.66
9,30,100,0.75
9,31,100,0.68
9,32,100,0.73
9,33,100,0.73
9,34,100,0.73
9,35,100,0.67
9,36,100,0.63
9,37,100,0.68
9,38,100,0.62
9,39,100,0.71
9,40,100,0.64
9,41,100,0.73
9,42,100,0.67
9,43,100,0.73
9,44,100,0.65
9,45,100,0.63
9,46,100,0.63
9,47,100,0.66
9,48,100,0.6
9,49,100,0.68
9,50,100,0.61
9,51,100,0.67
9,52,100,0.6
9,53,100,0.67
9,54,100,0.58
9,55,100,0.71
9,56,100,0.65
9,57,100,0.59
9,58,100,0.69
9,59,100,0.59
9,60,100,0.72
9,61,100,0.78
9,62,100,0.69
9,63,100,0.67
9,64,100,0.72
9,65,100,0.63
9,66,100,0.64
9,67,100,0.75
9,68,100,0.78
9,69,100,0.73
9,70,100,0.76
9,71,100,0.75
9,72,100,0.71
9,73,100,0.75
9,74,100,0.65
9,75,100,0.74
9,76,100,0.7
9,77,100,0.69
9,78,100,0.74
9,79,100,0.71
9,80,100,0.69
9,81,100,0.62
9,82,100,0.7
9,83,100,0.71
9,84,100,0.76
9,85,100,0.74
9,86,100,0.7
9,87,100,0.74
9,88,100,0.77
9,89,100,0.74
9,90,100,0.72
9,91,100,0.83
9,92,100,0.71
9,93,100,0.74
9,94,100,0.74
9,95,100,0.77
9,96,100,0.74
9,97,100,0.69
9,98,100,0.68
9,99,100,0.68
9,100,100,0.71
9,101,100,0.46
9,102,100,0.63
9,103,100,0.48
9,104,100,0.44
9,105,100,0.79
9,106,100,0.83
9,107,100,0.79
9,108,100,0.85
9,109,100,0.85
9,110,100,0.86
9,111,100,0.88
9,112,100,0.87
9,113,100,0.9
9,114,100,0.91
9,115,100,0.91
9,116,100,0.91
9,117,100,0.92
9,118,100,0.93
9,119,100,0.94
9,120,100,0.94
9,121,100,0.92
9,122,100,0.95
9,123,100,0.96
9,124,100,0.95
9,125,100,0.97
9,126,100,0.96
9,127,100,0.97
9,128,100,0.99
9,129,100,0.96
9,130,100,1
9,131,100,0.97
9,132,100,0.97
9,133,100,0.98
9,134,100,0.99
9,135,100,0.98
9,136,100,0.98
9,137,100,0.95
9,138,100,0.98
9,139,100,0.96
9,140,100,1
9,141,100,0.95
9,142,100,0.95
9,143,100,0.97
9,144,100,0.97
9,145,100,0.98
9,146,100,0.99
9,147,100,0.98
9,148,100,1
9,149,100,0.98
9,150,100,0.97
9,151,100,0.97
9,152,100,0.99
9,153,100,0.97
9,154,100,0.98
9,155,100,1
9,156,100,0.98
9,157,100,0.97
9,158,100,0.99
9,159,100,0.96
9,160,100,0.96
9,161,100,1
9,162,100,0.99
9,163,100,0.97
9,164,100,1
9,165,100,0.97
9,166,100,0.97
9,167,100,0.98
9,168,100,0.96
9,169,100,0.99
9,170,100,0.99
9,171,100,0.99
9,172,100,0.99
9,173,100,0.96
9,174,100,1
9,175,100,1
9,176,100,1
9,177,100,0.98
9,178,100,0.99
9,179,100,0.98
9,180,100,0.97
9,181,100,0.98
9,182,100,0.97
9,183,100,0.99
9,184,100,0.97
9,185,100,0.96
9,186,100,0.98
9,187,100,0.99
9,188,100,1
9,189,100,0.97
9,190,100,0.99
9,191,100,0.99
9,192,100,1
9,193,100,1
9,194,100,0.98
9,195,100,0.98
9,196,100,0.97
9,197,100,0.99
9,198,100,0.99
9,199,100,0.98
9,200,100,0.99
10,1,100,0.41
10,2,100,0.56
10,3,100,0.5
10,4,100,0.65
10,5,100,0.55
10,6,100,0.54
10,7,100,0.56
10,8,100,0.58
10,9,100,0.51
10,10,100,0.6
10,11,100,0.6
10,12,100,0.57
10,13,100,0.54
10,14,100,0.61
10,15,100,0.6
10,16,100,0.62
10,17,100,0.56
10,18,100,0.64
10,19,100,0.65
10,20,100,0.51
10,21,100,0.48
10,22,100,0.59
10,23,100,0.62
10,24,100,0.52
10,25,100,0.49
10,26,100,0.56
10,27,100,0.52
10,28,100,0.55
10,29,100,0.54
10,30,100,0.59
10,31,100,0.62
10,32,100,0.55
10,33,100,0.6
10,34,100,0.59
10,35,100,0.62
10,36,100,0.54
10,37,100,0.58
10,38,100,0.56
10,39,100,0.64
10,40,100,0.57
10,41,100,0.51
10,42,100,0.59
10,43,100,0.58
10,44,100,0.56
10,45,100,0.53
10,46,100,0.63
10,47,100,0.48
10,48,100,0.48
10,49,100,0.53
10,50,100,0.61
10,51,100,0.56
10,52,100,0.55
10,53,100,0.52
10,54,100,0.55
10,55,100,0.62
10,56,100,0.57
10,57,100,0.55
10,58,100,0.61
10,59,100,0.62
10,60,100,0.64
10,61,100,0.56
10,62,100,0.52
10,63,100,0.53
10,64,100,0.52
10,65,100,0.61
10,66,100,0.54
10,67,100,0.69
10,68,100,0.59
10,69,100,0.62
10,70,100,0.66
10,71,100,0.61
10,72,100,0.52
10,73,100,0.57
10,74,100,0.6
10,75,100,0.67
10,76,100,0.59
10,77,100,0.69
10,78,100,0.58
10,79,100,0.55
10,80,100,0.64
10,81,100,0.6
10,82,100,0.51
10,83,100,0.58
10,84,100,0.54
10,85,100,0.54
10,86,100,0.52
10,87,100,0.58
10,88,100,0.58
10,89,100,0.55
10,90,100,0.57
10,91,100,0.62
10,92,100,0.61
10,93,100,0.63
10,94,100,0.66
10,95,100,0.56
10,96,100,0.64
10,97,100,0.56
10,98,100,0.62
10,99,100,0.62
10,100,100,0.58
10,101,100,0.5
10,102,100,0.41
10,103,100,0.39
10,104,100,0.38
10,105,100,0.53
10,106,100,0.43
10,107,100,0.4
10,108,100,0.45
10,109,100,0.4
10,110,100,0.4
10,111,100,0.49
10,112,100,0.38
10,113,100,0.43
10,114,100,0.37
10,115,100,0.43
10,116,100,0.48
10,117,100,0.35
10,118,100,0.32
10,119,100,0.49
10,120,100,0.4
10,121,100,0.45
10,122,100,0.41
10,123,100,0.47
10,124,100,0.38
10,125,100,0.37
10,126,100,0.42
10,127,100,0.42
10,128,100,0.49
10,129,100,0.35
10,130,100,0.47
10,131,100,0.3
10,132,100,0.33
10,133,100,0.33
10,134,100,0.39
10,135,100,0.4
10,136,100,0.31
10,137,100,0.42
10,138,100,0.33
10,139,100,0.48
10,140,100,0.37
10,141,100,0.39
10,142,100,0.35
10,143,100,0.36
10,144,100,0.46
10,145,100,0.38
10,146,100,0.45
10,147,100,0.37
10,148,100,0.49
10,149,100,0.35
10,150,100,0.43
10,151,100,0.44
10,152,100,0.33
10,153,100,0.41
10,154,100,0.36
10,155,100,0.4
10,156,100,0.43
10,157,100,0.32
10,158,100,0.52
10,159,100,0.4
10,160,100,0.42
10,161,100,0.41
10,162,100,0.37
10,163,100,0.35
10,164,100,0.44
10,165,100,0.43
10,166,100,0.37
10,167,100,0.38
10,168,100,0.46
10,169,100,0.41
10,170,100,0.46
10,171,100,0.35
10,172,100,0.41
10,173,100,0.41
10,174,100,0.4
10,175,100,0.47
10,176,100,0.49
10,177,100,0.42
10,178,100,0.44
10,179,100,0.47
10,180,100,0.37
10,181,100,0.35
10,182,100,0.49
10,183,100,0.4
10,184,100,0.44
10,185,100,0.46
10,186,100,0.48
10,187,100,0.47
10,188,100,0.36
10,189,100,0.4
10,190,100,0.38
10,191,100,0.44
10,192,100,0.43
10,193,100,0.38
10,194,100,0.53
10,195,100,0.43
10,196,100,0.43
10,197,100,0.43
